8.740234375000000000e-02 -3.896943444417425018e-02
8.789062500000000000e-02 -2.098450457221589377e-02
8.837890625000000000e-02 -2.166214060220147605e-02
8.886718750000000000e-02 -8.354426915514269469e-02
8.935546875000000000e-02 -6.795154448230072974e-02
8.984375000000000000e-02 1.106514691459954680e-03
9.033203125000000000e-02 -7.797410017049055675e-02
9.082031250000000000e-02 -7.719997680323463507e-03
9.130859375000000000e-02 -5.816480796918734042e-02
9.179687500000000000e-02 -4.513771199902456843e-02
9.228515625000000000e-02 -5.765986669069738529e-02
9.277343750000000000e-02 -1.121150802097237997e-01
9.326171875000000000e-02 -3.281785401995877816e-02
9.375000000000000000e-02 -4.608299772799000216e-02
9.423828125000000000e-02 -1.101397631464887811e-02
9.472656250000000000e-02 -6.383715710723673886e-02
9.521484375000000000e-02 -5.463186439000550232e-02
9.570312500000000000e-02 -3.987538720713966478e-02
9.619140625000000000e-02 -9.572669355994933849e-03
9.667968750000000000e-02 -2.687149865327948320e-02
9.716796875000000000e-02 -1.904227689439791718e-02
9.765625000000000000e-02 -9.558153335118027560e-02
9.814453125000000000e-02 -1.616375316110390398e-02
9.863281250000000000e-02 -3.716089913327055849e-02
9.912109375000000000e-02 -3.824691827566416985e-02
9.960937500000000000e-02 -5.714529417531097333e-02
1.000976562500000000e-01 -4.183353101555404435e-02
1.005859375000000000e-01 -2.613217962026017499e-02
1.010742187500000000e-01 -1.192910517280606868e-02
1.015625000000000000e-01 -4.187651026712995578e-02
1.020507812500000000e-01 -2.642058660672909690e-02
1.025390625000000000e-01 -3.909587340282856538e-03
1.030273437500000000e-01 -1.903442420293560353e-03
1.035156250000000000e-01 -2.899274669716707387e-02
1.040039062500000000e-01 1.107191727398984180e-02
1.044921875000000000e-01 1.134942276083114772e-02
1.049804687500000000e-01 1.549299951326662053e-04
1.054687500000000000e-01 -2.274566790114302545e-03
1.059570312500000000e-01 2.884329341124639012e-02
1.064453125000000000e-01 6.805111550367171080e-03
1.069335937500000000e-01 3.267158161506968778e-02
1.074218750000000000e-01 4.950409503110654585e-02
1.079101562500000000e-01 7.665418621107505937e-03
1.083984375000000000e-01 5.387331926781500913e-02
1.088867187500000000e-01 7.307148270538976753e-02
1.093750000000000000e-01 4.185778022868429787e-02
1.098632812500000000e-01 4.751923833148737758e-02
1.103515625000000000e-01 8.451509455361927436e-02
1.108398437500000000e-01 9.116946232366737735e-02
1.113281250000000000e-01 5.598172593160100075e-02
1.118164062500000000e-01 6.724006859785947032e-02
1.123046875000000000e-01 5.967259671575260438e-02
1.127929687500000000e-01 7.784429105900741996e-02
1.132812500000000000e-01 8.826438817475140697e-02
1.137695312500000000e-01 6.068607437290587936e-02
1.142578125000000000e-01 3.418015114390732939e-02
1.147460937500000000e-01 7.730979024157400015e-02
1.152343750000000000e-01 7.585617285672399679e-02
1.157226562500000000e-01 8.274494272389927574e-02
1.162109375000000000e-01 7.410025494439817506e-02
1.166992187500000000e-01 1.191722676087423327e-01
1.171875000000000000e-01 6.555239790709097014e-02
1.176757812500000000e-01 1.061692204778362930e-01
1.181640625000000000e-01 1.408204379416036489e-01
1.186523437500000000e-01 1.227820061061006829e-01
1.191406250000000000e-01 1.014770123523662249e-01
1.196289062500000000e-01 9.617900771742507460e-02
1.201171875000000000e-01 1.357050122319850560e-01
1.206054687500000000e-01 9.941706711091111148e-02
1.210937500000000000e-01 1.323900708419144812e-01
1.215820312500000000e-01 1.292128604539233006e-01
1.220703125000000000e-01 1.066114310457338399e-01
1.225585937500000000e-01 1.102104247798868231e-01
1.230468750000000000e-01 9.361039399562631758e-02
1.235351562500000000e-01 1.404485992883045542e-01
1.240234375000000000e-01 1.361176383510662724e-01
1.245117187500000000e-01 1.580331930147689801e-01
1.250000000000000000e-01 8.740434192951362924e-02
1.254882812500000000e-01 1.297815468088462099e-01
1.259765625000000000e-01 1.357258083060735032e-01
1.264648437500000000e-01 1.071425723122944179e-01
1.269531250000000000e-01 1.516361052159134470e-01
1.274414062500000000e-01 1.387474882159195066e-01
1.279296875000000000e-01 1.629038243894523064e-01
1.284179687500000000e-01 1.530099861565712427e-01
1.289062500000000000e-01 8.409335428050218608e-02
1.293945312500000000e-01 1.221714751855879910e-01
1.298828125000000000e-01 8.112911473034736809e-02
1.303710937500000000e-01 1.037284245049584913e-01
1.308593750000000000e-01 1.143007393381516024e-01
1.313476562500000000e-01 1.555449721269459018e-01
1.318359375000000000e-01 1.531406520631658497e-01
1.323242187500000000e-01 1.513830354329284977e-01
1.328125000000000000e-01 1.335043675958990095e-01
1.333007812500000000e-01 1.195175028648520904e-01
1.337890625000000000e-01 9.620175133583608318e-02
1.342773437500000000e-01 1.343038305550627864e-01
1.347656250000000000e-01 1.060836502943477144e-01
1.352539062500000000e-01 1.170831180911837688e-01
1.357421875000000000e-01 1.155608644499167281e-01
1.362304687500000000e-01 1.061141574345674660e-01
1.367187500000000000e-01 1.242897361853037841e-01
1.372070312500000000e-01 7.398071431132233200e-02
1.376953125000000000e-01 1.081784989313232109e-01
1.381835937500000000e-01 4.635677833975894446e-02
1.386718750000000000e-01 1.119729545587995478e-01
1.391601562500000000e-01 9.117832795194207030e-02
1.396484375000000000e-01 1.108105580968408166e-01
1.401367187500000000e-01 8.785561367016424261e-02
1.406250000000000000e-01 7.514430854529594028e-02
1.411132812500000000e-01 7.769296512322522441e-02
1.416015625000000000e-01 5.167228571453229280e-02
1.420898437500000000e-01 7.785920307247128080e-02
1.425781250000000000e-01 5.330960748700790119e-02
1.430664062500000000e-01 5.857027693792953016e-02
1.435546875000000000e-01 6.166438131235905951e-02
1.440429687500000000e-01 7.879662795299328948e-02
1.445312500000000000e-01 9.633584144447510100e-02
1.450195312500000000e-01 3.747023038583421894e-02
1.455078125000000000e-01 9.329678572097023503e-02
1.459960937500000000e-01 5.389479509307454341e-02
1.464843750000000000e-01 6.352106291863954257e-02
1.469726562500000000e-01 4.115436074776802899e-02
1.474609375000000000e-01 3.946634420852526692e-02
1.479492187500000000e-01 5.957050527619925373e-02
1.484375000000000000e-01 5.005294652845745929e-02
1.489257812500000000e-01 9.262368203512746923e-02
1.494140625000000000e-01 6.038227303787294109e-02
1.499023437500000000e-01 2.751090532683543241e-02
1.503906250000000000e-01 7.474624680467512050e-02
1.508789062500000000e-01 5.324568085021996744e-02
1.513671875000000000e-01 2.379052236268103943e-02
1.518554687500000000e-01 5.847346157980560372e-02
1.523437500000000000e-01 6.015505080489243206e-02
1.528320312500000000e-01 5.532870649338404029e-02
1.533203125000000000e-01 5.804739503467516021e-02
1.538085937500000000e-01 4.905220943598180561e-02
1.542968750000000000e-01 4.858254250407022939e-02
1.547851562500000000e-01 7.966430302246255146e-02
1.552734375000000000e-01 5.972230941686455796e-02
1.557617187500000000e-01 3.048224009086453190e-02
1.562500000000000000e-01 7.073620088894679026e-02
1.567382812500000000e-01 4.010910109002802787e-02
1.572265625000000000e-01 6.604803089501480595e-02
1.577148437500000000e-01 4.784754306264028118e-02
1.582031250000000000e-01 6.650927973540186888e-02
1.586914062500000000e-01 5.288993550927695991e-02
1.591796875000000000e-01 5.914702965528466361e-02
1.596679687500000000e-01 7.630550723350923437e-02
1.601562500000000000e-01 3.254008132147738486e-02
1.606445312500000000e-01 9.430166714640365877e-02
1.611328125000000000e-01 4.948098974887230050e-02
1.616210937500000000e-01 5.710420686053147704e-02
1.621093750000000000e-01 7.208518786376683085e-02
1.625976562500000000e-01 2.729138145704327126e-02
1.630859375000000000e-01 3.648897942483242396e-02
1.635742187500000000e-01 3.381892004846047406e-02
1.640625000000000000e-01 9.232799774573331730e-02
1.645507812500000000e-01 4.592157852559013154e-02
1.650390625000000000e-01 7.122922357073180333e-03
1.655273437500000000e-01 6.639067531509283693e-02
1.660156250000000000e-01 6.074363957009782516e-02
1.665039062500000000e-01 6.023492157628609900e-02
1.669921875000000000e-01 1.641329886131757260e-02
1.674804687500000000e-01 6.816452581671840483e-02
1.679687500000000000e-01 5.827404802166846753e-02
1.684570312500000000e-01 6.964785302650662591e-02
1.689453125000000000e-01 6.390254911748541322e-02
1.694335937500000000e-01 3.337415509469585095e-02
1.699218750000000000e-01 2.615012231251787750e-02
1.704101562500000000e-01 4.266149370242799943e-02
1.708984375000000000e-01 5.798165488124057410e-02
1.713867187500000000e-01 7.575488842895519714e-02
1.718750000000000000e-01 8.098286163003562410e-02
1.723632812500000000e-01 4.365553091712877365e-02
1.728515625000000000e-01 4.371331255025389523e-02
1.733398437500000000e-01 3.003378449440459105e-02
1.738281250000000000e-01 2.252266379224086845e-02
1.743164062500000000e-01 3.422016574328014260e-02
1.748046875000000000e-01 1.576023082521719673e-02
1.752929687500000000e-01 3.863725900230431665e-02
1.757812500000000000e-01 1.250947646648999795e-02
1.762695312500000000e-01 -3.383324551288639792e-03
1.767578125000000000e-01 1.212080919499255657e-02
1.772460937500000000e-01 1.422277934519646306e-02
1.777343750000000000e-01 1.176824465935571995e-02
1.782226562500000000e-01 2.066192345318677848e-04
1.787109375000000000e-01 -1.396240058343916832e-02
1.791992187500000000e-01 2.574652256987779164e-02
1.796875000000000000e-01 2.785594401001181830e-02
1.801757812500000000e-01 2.138603095232647494e-02
1.806640625000000000e-01 4.788280058672479689e-02
1.811523437500000000e-01 2.362992616634416315e-02
1.816406250000000000e-01 -5.895511653996836701e-03
1.821289062500000000e-01 1.025498004681763692e-02
1.826171875000000000e-01 9.617679642955359598e-03
1.831054687500000000e-01 3.721888243867391578e-03
1.835937500000000000e-01 -4.938457717309120351e-03
1.840820312500000000e-01 -2.136369082142923481e-02
1.845703125000000000e-01 8.526727836322654797e-05
1.850585937500000000e-01 -7.235545844462498537e-03
1.855468750000000000e-01 -7.948965120118393207e-03
1.860351562500000000e-01 -2.366624091559390436e-02
1.865234375000000000e-01 -5.859728983425042600e-03
1.870117187500000000e-01 -4.219951599746038506e-02
1.875000000000000000e-01 -2.752340555440656658e-02
1.879882812500000000e-01 -4.225146907407817398e-02
1.884765625000000000e-01 -8.962271070618044178e-02
1.889648437500000000e-01 -1.043586002623633248e-02
1.894531250000000000e-01 -1.541244723507494835e-02
1.899414062500000000e-01 1.904954277174101748e-02
1.904296875000000000e-01 -1.601774744470006728e-02
1.909179687500000000e-01 -1.668806106167452369e-02
1.914062500000000000e-01 -2.632587578852287405e-02
1.918945312500000000e-01 -2.386564965789506748e-02
1.923828125000000000e-01 -1.407540836053514793e-02
1.928710937500000000e-01 -1.811272276569541109e-02
1.933593750000000000e-01 -4.916689694216533346e-02
1.938476562500000000e-01 -1.678802996553583476e-02
1.943359375000000000e-01 -4.862383241485517676e-02
1.948242187500000000e-01 -2.730806568042259269e-02
1.953125000000000000e-01 -3.502215163608851656e-02
1.958007812500000000e-01 -3.479784968637097270e-02
1.962890625000000000e-01 6.382282378766250541e-03
1.967773437500000000e-01 -1.121282672880002940e-02
1.972656250000000000e-01 -7.933600881669379545e-02
1.977539062500000000e-01 -5.203708025134426429e-02
1.982421875000000000e-01 -6.834197538989920939e-02
1.987304687500000000e-01 -4.476389537676270236e-02
1.992187500000000000e-01 -3.923249460842041791e-03
1.997070312500000000e-01 -2.945400326314445705e-02
2.001953125000000000e-01 -1.377311978902821116e-02
2.006835937500000000e-01 -2.599219142170079710e-02
2.011718750000000000e-01 -5.389387944438769895e-02
2.016601562500000000e-01 -1.638329491353801917e-02
2.021484375000000000e-01 -3.309145659650308130e-02
2.026367187500000000e-01 -5.389349908070134587e-02
2.031250000000000000e-01 -3.724541799146011828e-02
2.036132812500000000e-01 -4.735026229723390823e-02
2.041015625000000000e-01 -2.185481751530691380e-02
2.045898437500000000e-01 -6.356500367254856732e-02
2.050781250000000000e-01 -4.535086057477885624e-02
2.055664062500000000e-01 -1.098027777927064290e-02
2.060546875000000000e-01 -2.077631910566865581e-02
2.065429687500000000e-01 -1.332497488264033393e-02
2.070312500000000000e-01 -7.626012304349854068e-03
2.075195312500000000e-01 -4.127345948375209239e-02
2.080078125000000000e-01 -4.426039092915666495e-02
2.084960937500000000e-01 -8.338952013340450442e-02
2.089843750000000000e-01 -1.911704909171818220e-02
2.094726562500000000e-01 -6.457140709231133993e-03
2.099609375000000000e-01 -1.021017292083613998e-02
2.104492187500000000e-01 -2.923379596275079914e-02
2.109375000000000000e-01 -2.017762097374815530e-02
2.114257812500000000e-01 2.001368351602151111e-02
2.119140625000000000e-01 -2.464886811850891535e-02
2.124023437500000000e-01 4.151959422176876996e-03
2.128906250000000000e-01 2.703503184538336851e-02
2.133789062500000000e-01 1.150961647898039036e-02
2.138671875000000000e-01 -3.541581859093412537e-03
2.143554687500000000e-01 3.422772754914849003e-02
2.148437500000000000e-01 7.440581574877829299e-03
2.153320312500000000e-01 1.675491900175110974e-03
2.158203125000000000e-01 5.568259865304949971e-03
2.163085937500000000e-01 -1.004558831898895964e-02
2.167968750000000000e-01 -8.914257400414230502e-04
2.172851562500000000e-01 -6.054367230973647061e-03
2.177734375000000000e-01 1.663691921726101822e-02
2.182617187500000000e-01 2.947933662535811780e-02
2.187500000000000000e-01 7.953236133350839732e-03
2.192382812500000000e-01 1.040552118335008602e-02
2.197265625000000000e-01 -3.507978988919974173e-02
2.202148437500000000e-01 5.583297710507736933e-03
2.207031250000000000e-01 5.739655240650859240e-03
2.211914062500000000e-01 9.074433272592013003e-03
2.216796875000000000e-01 -9.262904124363983277e-03
2.221679687500000000e-01 -4.164997887579879876e-02
2.226562500000000000e-01 -1.223522814013634948e-02
2.231445312500000000e-01 -3.773213853187119132e-03
2.236328125000000000e-01 5.904123650761107511e-02
2.241210937500000000e-01 1.322426733463666175e-02
2.246093750000000000e-01 -3.022346866640486171e-02
2.250976562500000000e-01 1.372598481711058763e-02
2.255859375000000000e-01 -3.172032083336440156e-03
2.260742187500000000e-01 1.875219690528952612e-02
2.265625000000000000e-01 2.891370794287823065e-02
2.270507812500000000e-01 4.387844619969945292e-02
2.275390625000000000e-01 9.884089546340301541e-03
2.280273437500000000e-01 3.961515330853020850e-02
2.285156250000000000e-01 9.599169323516792626e-03
2.290039062500000000e-01 2.954349181689734649e-02
2.294921875000000000e-01 1.031355149664134677e-03
2.299804687500000000e-01 -2.540914381870507804e-02
2.304687500000000000e-01 1.578205425745957818e-02
2.309570312500000000e-01 3.530435350940686057e-02
2.314453125000000000e-01 4.222217039164822758e-03
2.319335937500000000e-01 9.213727604806730420e-03
2.324218750000000000e-01 3.520748509202330234e-02
2.329101562500000000e-01 -2.000645680151045755e-02
2.333984375000000000e-01 2.239909016465766595e-02
2.338867187500000000e-01 2.159384927399714965e-02
2.343750000000000000e-01 2.361605307181152691e-02
2.348632812500000000e-01 2.140399901018219531e-03
2.353515625000000000e-01 3.205308325962298588e-02
2.358398437500000000e-01 -3.672408503525834145e-03
2.363281250000000000e-01 1.105443850867260380e-02
2.368164062500000000e-01 2.584599069344746536e-02
2.373046875000000000e-01 3.022032112274292831e-02
2.377929687500000000e-01 -1.786923115153466954e-02
2.382812500000000000e-01 2.439949942245920461e-03
2.387695312500000000e-01 -6.788784352204695061e-03
2.392578125000000000e-01 -2.071683266661432377e-02
2.397460937500000000e-01 2.521194841447101098e-02
2.402343750000000000e-01 3.774773297262398047e-02
2.407226562500000000e-01 3.689587210827598163e-02
2.412109375000000000e-01 3.286288916895728496e-02
2.416992187500000000e-01 3.196069554785992139e-02
2.421875000000000000e-01 3.311510823575768148e-02
2.426757812500000000e-01 7.766512355803790665e-03
2.431640625000000000e-01 4.050660992683317863e-02
2.436523437500000000e-01 2.638023616912025041e-02
2.441406250000000000e-01 3.623652541505706370e-03
2.446289062500000000e-01 2.919366324807555479e-02
2.451171875000000000e-01 1.734334389833080622e-02
2.456054687500000000e-01 3.877207859687428759e-02
2.460937500000000000e-01 1.401228725715388673e-02
2.465820312500000000e-01 1.295853126790975918e-02
2.470703125000000000e-01 2.677400310647621434e-02
2.475585937500000000e-01 9.838363370001164399e-03
2.480468750000000000e-01 3.371419403609143134e-02
2.485351562500000000e-01 -3.732629235439488546e-05
2.490234375000000000e-01 3.592573314982548671e-03
2.495117187500000000e-01 5.101537742122742164e-02
2.500000000000000000e-01 2.326237377242904719e-02
2.504882812500000000e-01 3.871917818509228171e-03
2.509765625000000000e-01 3.228374358296342422e-02
2.514648437500000000e-01 1.049955376795830286e-02
2.519531250000000000e-01 2.002709467353284631e-02
2.524414062500000000e-01 2.334501593040467365e-02
2.529296875000000000e-01 5.668733268309618378e-02
2.534179687500000000e-01 3.959822649705483505e-02
2.539062500000000000e-01 2.598502468967738704e-02
2.543945312500000000e-01 4.401754113107791966e-02
2.548828125000000000e-01 5.945094662393750340e-02
2.553710937500000000e-01 4.182440710170749754e-02
2.558593750000000000e-01 7.504439864756540235e-02
2.563476562500000000e-01 1.378011316241489759e-03
2.568359375000000000e-01 9.576608469272673840e-02
2.573242187500000000e-01 8.346236465996792475e-02
2.578125000000000000e-01 4.687330235511259768e-02
2.583007812500000000e-01 4.605718341060609927e-02
2.587890625000000000e-01 7.831846745361675799e-02
2.592773437500000000e-01 3.257510374571336714e-02
2.597656250000000000e-01 7.267736187500735412e-02
2.602539062500000000e-01 6.932733443364179349e-02
2.607421875000000000e-01 6.708750374730075572e-02
2.612304687500000000e-01 3.210947043578023935e-02
2.617187500000000000e-01 5.145373124621623051e-02
2.622070312500000000e-01 5.666727779685843541e-02
2.626953125000000000e-01 3.548227175783359028e-02
2.631835937500000000e-01 5.783666707805652785e-02
2.636718750000000000e-01 7.737802518660305551e-02
2.641601562500000000e-01 6.984543327141826130e-02
2.646484375000000000e-01 6.895920166708793819e-02
2.651367187500000000e-01 6.639551911487159841e-02
2.656250000000000000e-01 4.077898028452409812e-02
2.661132812500000000e-01 8.773505223561571531e-02
2.666015625000000000e-01 8.101244813664082445e-02
2.670898437500000000e-01 8.021648436131771642e-02
2.675781250000000000e-01 6.312443477779045020e-02
2.680664062500000000e-01 9.971115398798480189e-02
2.685546875000000000e-01 6.595548377566308462e-02
2.690429687500000000e-01 8.406150311427799948e-02
2.695312500000000000e-01 8.195684492001432953e-02
2.700195312500000000e-01 9.945130508384367185e-02
2.705078125000000000e-01 9.231795395903459600e-02
2.709960937500000000e-01 4.750620647053568901e-02
2.714843750000000000e-01 6.798306573842974321e-02
2.719726562500000000e-01 7.429761357075212458e-02
2.724609375000000000e-01 5.268431148511236450e-02
2.729492187500000000e-01 8.354991654678013691e-02
2.734375000000000000e-01 6.785225152317021780e-02
2.739257812500000000e-01 6.003245152144676827e-02
2.744140625000000000e-01 8.685593546173070445e-02
2.749023437500000000e-01 5.634519928287493040e-02
2.753906250000000000e-01 7.807767723828357154e-02
2.758789062500000000e-01 4.666033271224098028e-02
2.763671875000000000e-01 6.858227151352865036e-02
2.768554687500000000e-01 5.690432879583390280e-02
2.773437500000000000e-01 6.953185325885147261e-02
2.778320312500000000e-01 4.631347302910605868e-02
2.783203125000000000e-01 6.867342150102669074e-02
2.788085937500000000e-01 3.411303329255658406e-02
2.792968750000000000e-01 2.284264845448454040e-02
2.797851562500000000e-01 3.684903211962112235e-02
2.802734375000000000e-01 6.812107764428515511e-02
2.807617187500000000e-01 5.298885575258682062e-02
2.812500000000000000e-01 2.253060632845141700e-02
